Id,Name,Type,Profile,Image,Location,CorpStreet,ZipCode,City,Country,Tel,Fax,Email,LinkedIn,Facebook,Instagram,Twitter,Xing,Web,Product
58588,Bodewes Shipyards B.V. Royal Bodewes,corporation,"WE BUILD SHIPS! 
With over 200 years of experience in the maritime industry, Royal Bodewes is able to design and build a wide variety of vessel types. We offer a tailor-made solution for every transportation requirement.
With a solid reputation of being a highly cost-efficient, innovative and personal organization, Royal Bodewes is eager to conquer the shipbuilding market of tomorrow! 
Royal Bodewes is specialized in building efficient dry cargo vessels in a range 1,500 up to 15,000 dwt. Over the years we have gained solid experience in building all different types of ships from scratch. Multipurpose vessels, which are able to carry project cargo, containers, geared vessels and mini-bulkers are all within our competence. Any specific demands in the ship’s characteristics and specifications will be translated to customized and tailor-made solutions. 
Royal Bodewes does not only aim for excellent performance, it also strives to continuously implement and improve its health, safety, environmental and quality procedures. Royal Bodewes pursues an ambitious and bright future by strongly valuing; quality, innovation and its HSEQ principles. With our solid and innovative reputation, we are eager to conquer the shipbuilding market of tomorrow!","https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall B7, Stand 518",Werfkade 22,9601 LG,Hoogezand,NL,+31 598-393131,,info@royalbodewes.com,http://www.linkedin.com/company/2955229,,,,,https://www.royalbodewes.com,
57515,BOFOR MARINE PRODUCTS,corporation,"Bofor, the only deck equipment manufacturer in its region offers quality products and competive prices, since 1988. 
 Bofor,with years of experience and strict policies on quality,has gained recognition not only at home but also all over the world.Exports amounting to %60 of the manufactured products to Germany,Holland,Greece,France,Finland,Croatia,Romania,Bulgaria,Ukraine,Russia,Norway,UAE,Australia,Japan,Egypt,Israel and Yemen Product Range Watertight and Weathertight ship doors","https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall B5, Stand 101",AYDINLI BIRLIK OSB MAH. BATI CAD. NO:28,34953,ISTANBUL,TR,+90 216-4664619,,m.kuzey@bofor.com.tr,,,,,,https://bofor.com.tr/wp/,"Watertight A60 Fire Rated Steel Flush Doors
water-tight cast aluminium flush hatch
"
54773,BOHAMET S.A.,corporation,,"https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall B5, Stand 222","Ciele, ul. Torunska 2",86-005,Biale Blota,PL,+48 52-3203900,,sekretariat@bohamet.pl,https://www.linkedin.com/company/bohamet-sa/,,,,,https://www.bohamet.pl,
57516,böhm Kabeltechnik GmbH,corporation,"böhm kabel an owner-managed and medium-sized, family-based company that deals with international markets. Our head office is in the Sauerland town of Iserlohn on the edge of the Ruhrgebiet conurbation. We are distributors to the cable industry for more than 30 years and in addition to a wide range of products in store, our business is especially characterised by our quick and flexible service.","https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall B6, Stand 603",Hall-Straße 8,58638,Iserlohn,DE,+49 2371-8286-0,,info@boehm-kabel.de,https://www.linkedin.com/company/b%C3%B6hm-kabeltechnik-gmbh,,,,,https://www.boehm-kabel.de/,
54774,Bolidt Synthetic Products & Systems B.V.,corporation,,"https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Aussteller/Bilder/image-thumb__12271__240x240px/SM22_2022_229283_3410816_av.png
https://digitale-services.hamburg-messe.de/digitale-services/Aussteller/Bilder/image-thumb__12271__480x480px/SM22_2022_229283_3410816_av.png
","Hall B5, Stand 326",Nijverheidsweg 37,3341 LJ,Hendrik-Ido - Ambacht,NL,+31 78-6845444,,maritime@bolidt.com,https://nl.linkedin.com/company/bolidt,,,,,https://www.bolidt.com,
54775,BOLL & KIRCH Filterbau GmbH,corporation,"BOLL & KIRCH is a globally operating company and specialist for tailor-made filtration solutions. We set standards in filtration of liquids and gases to protect the environment and live. The areas of application of BOLLFILTERs are diverse and cover the filtration solutions for maritime water filtration and the protection of marine engines. With our own R & D department, we optimize filter applications in close cooperation with our customers and secure our technology leadership through patents and utility models.  

Addresses headquarters* & representatives:
*Headquarter is Siemensstraße 10-14

Boll & Kirch Filterbau GmbH
Siemensstraße 10-14
50170 Kerpen (Deutschland)
Tel : +49 2273 562 – 0
Fax: +49 2273/562-223
Email : info@bollfilter.com
www.bollfilter.com

Boll Filter Corporation
22635 Venture Drive-Novi
MI 48375 – USA
Tel.:  +1 248/773-8200
Fax: +1 248/773-8201
Email: sales@bollfilterusa.com
www.bollfilter.com

Bollfilter France SAS
Parc EverEst - Masse B - R+1
54 Rue Marcel Dassault
FR - 69740 Genas
Tel: +33 4 81 06 07 50
E-Mail: france@bollfilter.com
www.bollfilter.com

BOLLFILTER España S.L.U
Zona Cami Ral
Paseo del Ferrocarril, 339 3ª - 2a
E - 08860 Castelldefels
Tel.: +34 93/634 26 80
Fax: +34 93/665 22 79
E-Mail: info@bollfilter.es
www.bollfilter.com

BOLLFILTER UK Limited
Unit 9 Station Way
Station Road
Tolleshunt D’Arcy,
Essex
CM9 8TY
Tel.: +44 (0) 1621 862180
Fax: +44 (0) 1621 869257
E-mail: filters@bollfilter.co.uk
www.bollfilter.com

BOLLFILTER Nordic ApS
Hammerbakken 21
DK - 3460 Birkerød
Tel.: +45 45/42 12 00
Fax: +45 45/42 12 99
E-Mail: info@bollfilter.dk
www.bollfilter.com

000 BOLLFILTER Russland
Datschnyi prospekt, 6,
Geb. 1, Lit. A, Raum 10N
RUS - 198207 St Petersburg
Tel.: +7812-364-61-80
Fax: +7812-364-61-80
E-Mail: info@bollfilter.ru
www.bollfilter.com

BOLLFILTER CHINA Ltd.
2/F No. 178 South Riying Road
Waigaoquiao Free Trade Zone
Shanghai 200131 China
Tel.: +86 21 5043 3328
Fax: +86 21 5043 3329
E-Mail:info@bollfilterchina.com
www.bollfilter.com

BOLLFILTER Hong Kong Ltd.
Unit 1505 CC Wu Building
302-308 Hennessy Road
Wanchai Hong Kong
Tel.:          +852 2715 5000
Fax:         +852 2715 5686
E-mail:     timothy.lau@bollfilter.com
www.bollfilter.com

BOLLFILTER Japan Ltd
Imon Kobe Bldg. 13F
95 Edo-machi, Chuo-ku
JP - Kobe 650-0033
Tel: +81 78/331 8031
Fax: +81 78/331 8032
E-Mail: info@bollfilter.jp
www.bollfilter.com

BOLLFILTER Korea Ltd.
#1812 Ocean Tower
203 Haeundaehaebyeon-ro, Haeundae-gu
48093 Busan
Republic of Korea
Tel: +82-51-740 5700
Fax: +82-51-740 57 04
sales.kr@bollfilter.com
www.bollfilter.com

BOLLFILTER India Pvt. Ltd.
""Monarch Plaza"", Office No. 106
Sector-11, CBD Belapur,
IN - Navi Mumbai 400614
Tel.: +91 22/27 56 01 47
Fax: +91 22/27 56 01 46
E-Mail:info@bollfilterindia.com
www.bollfilter.com","https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Aussteller/Bilder/image-thumb__13958__240x240px/SM22_2022_228891_3492791_av.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Aussteller/Bilder/image-thumb__13958__480x480px/SM22_2022_228891_3492791_av.png
","Hall A1, Stand 426",Siemensstraße 10-14,50170,Kerpen,DE,+49 2273-562-0,,info@bollfilter.com,https://www.linkedin.com/company/boll-kirch-filterbau-gmbh/,,,,,https://www.bollfilter.com/,
61856,Bollardscan Ltd,corporation,"BollardScan. Better safe than sorry!
The state of the mooring bollards is often unknown. The bollards are expected to withstand larger forces, but the construction and the anchoring are often worn out and no longer has the capacity to meet with increased forces. A conservative estimate is that eighty percent of all bollards are over 60 years of age. 

The smartest bollard test
BollardScan delivers a highly reliable, scientifically underpinned way of testing marine bollards in a non-destructive way. The BollardScanTM is a unique method to establish the reliability of the bollard and its foundation. And whether it still meets the design requirements of the structure. The methodology is based on the transmission of vibration and sound through the structure allowing us to pinpoint any errors.
","https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Aussteller/Bilder/image-thumb__16360__240x240px/SM22_2022_243411_3542133_av.png
https://digitale-services.hamburg-messe.de/digitale-services/Aussteller/Bilder/image-thumb__16360__480x480px/SM22_2022_243411_3542133_av.png
","Hall A1, Stand 418","e-Volve Business Centre, Cygnet Way ",DH4 5QY,Houghton Le Spring,GB,+44 191-3009402,,willem@bollardscan.com,https://www.linkedin.com/bollardscan,,,,,https://www.bollardscan.com,
57517,Bombas Azcue S. A. - AZCUE PUMPS,corporation,"Azcue pumps was founded in 1910.Manufacturer of pumps specialised in the marine market with large range of pumps to fulfil all pumping needs.They have their own foundry, exclusively used for own manufacturing requirements, which gives to the company the flexibility to supply the orders with good delivery times and an attractive quality/price ratio. The quality system of Azcue pumps has the ISO 9001 certificate approval by Lloyd´s Register (LRS). The aftersales and service of Azcue pumps is supported by a net of 90 distributors world-wide with 24 hours service and stock of spares.","https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Aussteller/Bilder/image-thumb__12606__240x240px/SM22_2022_229269_3473707_av.png
https://digitale-services.hamburg-messe.de/digitale-services/Aussteller/Bilder/image-thumb__12606__480x480px/SM22_2022_229269_3473707_av.png
","Hall B1.OG, Stand 220","Barrio Estación, s /n",20749,Zestoa Arrona,ES,+34 943-147047,,comercial@azcuepumps.es,,,,,,http://www.azcuepumps.es,
60317,"Bomyung Metal Co., Ltd.",corporation,"BOMYUNG METAL CO., LTD 
Specialist in Copper & Copper-Nickel Pipes, Fittings, Flanges","https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall B2.OG, Stand 159","261, Mieumsandanro, ",46744,Busan,KR,+82 51-2664101,,inter@bmmetal.co.kr,,,,,,https://www.bmmetal.co.kr,
54776,Bonfiglioli S.P.A,corporation,,"https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Aussteller/Bilder/image-thumb__14611__240x240px/SM22_2022_229361_3506709_av.png
https://digitale-services.hamburg-messe.de/digitale-services/Aussteller/Bilder/image-thumb__14611__480x480px/SM22_2022_229361_3506709_av.png
","Hall A1, Stand 416",Via Bazzane 33,40012,Bologna,IT,+39 051-6473111,,info@bonfiglioli.com,https://it.linkedin.com/company/bonfiglioli-riduttori-spa,,https://www.instagram.com/bonfiglioli_group/,https://twitter.com/bonfiglioli_,,https://www.bonfiglioli.com,
54777,Böning Ship Automation,corporation,"Devices, Systems, Monitoring and Control Systems for Ship Automation","https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall B6, Stand 216",Am Steenöver 4,27777,Ganderkesee,DE,+49 4221-94750,,info@boening.com,https://de.linkedin.com/company/boning,https://de.linkedin.com/company/boning,https://www.instagram.com/boening_automationstechnologie,,,https://www.boening.com/,
54778,Börger GmbH Drehkolbenpumpen,corporation,"Börger designs, produces and sells pumps and macerating technology worldwide, which convey low to highly viscous and abrasive media. Their patented rotary lobe pump has been manufactured for more than 30 years. The headquarters of the German company is in Borken-Weseke in North Rhine-Westphalia. Börger has 350 members of staff worldwide. The large number of international subsidiaries and the global sales network enable Börger to supply customers very quickly. The high level of quality, the high efficiency and the unbeatable ease of maintenance are the characteristics of Börger products.","https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Aussteller/Bilder/image-thumb__12468__240x240px/SM22_2022_236370_3388951_av.png
https://digitale-services.hamburg-messe.de/digitale-services/Aussteller/Bilder/image-thumb__12468__480x480px/SM22_2022_236370_3388951_av.png
","Hall A2, Stand 122",Benningsweg 24,46325,Borken-Weseke,DE,+49 2862-9103-0,,info@boerger.de,https://www.linkedin.com/company/börger-gmbh,https://www.facebook.com/boergergmbh,https://www.instagram.com/boerger_gmbh/,,https://www.xing.com/pages/borgergmbh,https://www.boerger.de,"Börger Rotary Lobe Pumps
"
