Investor name,Website,Linkedin,Global HQ,Countries of investment,Stage of investment,Investment thesis,Investor type,First cheque minimum,First cheque maximum
Forster Chase Ventures,https://www.forsterchase.com/ventures-1,https://www.linkedin.com/company/forster-chase-advisory/,"Hamilton House,  1 Temple Avenue,  Blackfriars, EC4Y 0HA","Afghanistan,Albania,Algeria,Andorra,Angola,Argentina,Antigua and Barbuda,Australia,Armenia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belize,Benin,Bhutan,Bolivia,Bosnia-H,Brazil,Brunei,Botswana,Burkina Faso,Bulgaria,Cabo Verde,Burundi,Cambodia,Belgium,Canada,Central African Republic,Chad,Chile,China,Cameroon,Colombia,Comoros,Costa Rica,Côte d'Ivoire,Croatia,Congo (Congo-Brazzaville),Cuba,Cyprus,Czech Republic,Denmark,Djibouti,Democratic Republic of the Congo,Dominica,Dominican Republic,Egypt,Ecuador,Equatorial Guinea,El Salvador,Eritrea,Estonia,Ethiopia,Fiji,Finland,""Eswatini (fmr. """"Swaziland"""")"",Gabon,Gambia,France,Germany,Georgia,Greece,Grenada,Ghana,Guinea,Guinea-Bissau,Guyana,Haiti,Guatemala,Holy See,Honduras,Hong Kong,Hungary,Iceland,India,Iran,Indonesia,Iraq,Ireland,Italy,Israel,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kuwait,Kiribati,Kyrgyzstan,Laos,Latvia,Lebanon,Liechtenstein,Liberia,Lesotho,Lithuania,Lybia,Luxembourg,Madagascar,Malawi,Maldives,Malaysia,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Namibia,Myanmar,Nepal,Netherlands,New Zealand,Nicaragua,Niger,Nauru,North Korea,North Macedonia,Nigeria,Norway,Oman,Palau,Pakistan,Palestine,Panama,Papua New Guinea,Peru,Philippines,Paraguay,Portugal,Poland,Romania,Russia,Qatar,Rwanda,Saint Vincent and the Grenadines,Samoa,Sant Kitts and Nevis,Sant Lucia,San Marino,Saudi Arabia,Sao Tome and Principe,Serbia,Senegal,Sierra Leone,Seychelles,Singapore,Slovenia,Slovakia,Solomon Islands,South Africa,Somalia,South Korea,Spain,South Sudan,Sri Lanka,Sudan,Suriname,Switzerland,Sweden,Taiwan,Tajikistan,Syria,Tanzania,Timor-Leste,Thailand,Tonga,Togo,Tunisia,Trinidad and Tobago,Turkmenistan,Turkey,Tuvalu,Uganda,UAE,Ukraine,UK,Uruguay,USA,Uzbekistan,Venezuela,Vanuatu,Vietnam,Zambia,Yemen,Zimbabwe","3. Early Revenue,4. Scaling,5. Growth,6. Pre-IPO","We invest in businesses with three things: the right strategy, capital and talent. As such we have put together an all-encompassing one-stop shop where businesses can be nurtured and fostered towards full maturity.

The type of businesses we would be keen to work with are similar to ours – agile, entrepreneurial and with a management team that is open to strategic advice from experienced industry C level executives and non-executives.
We also tend to work with capital intensive businesses within the Financial Services and Tech industries, particularly Insuretech, Fintech, Medtech and SAAS.

Unlike other business incubators or venture partners, we have a panel of extremely successful entrepreneurs and CEOs with a plethora of experience. When you work with us, you will be assigned one of the panel members to work with and they will both advise you on any specific processes such as fundraising, management buy-in and also become a board member.","Incubator, Accelerator","$100,000 ","$4,000,000 "
Secure Octane Investments,https://www.secureoctane.com/,https://www.linkedin.com/in/mahendraram/,"San Francisco, CA, USA","Australia,India,Israel,USA,UK","3. Early Revenue,2. Prototype,4. Scaling","We invest in cybersecurity, data / ML and cloud infrastructure. ",VC,"$250,000 ","$500,000 "
Anthemis,https://www.anthemis.com/,https://www.linkedin.com/company/anthemis-group-sa,"3rd Floor, 25 Soho Square, London, W1D 3QR, UK","USA,France,Germany,UK,Canada","1. Idea or Patent,2. Prototype,3. Early Revenue,4. Scaling","We invest in early-stage companies that directly relate to fintech or insurtech, across all aspects of the value chain. Beyond this, though, we invest in opportunities at the intersection of a number of industries with the world of finance, including climate, mobility, supply chain, proptech, blockchain, healthcare, and more. ",VC,"$250,000 ","$3,500,000 "
Hyperplane,http://hyperplane.vc/,https://www.linkedin.com/company/hyperplane-venture-capital/,"75 Park Plz, 2nd Floor, Boston, MA 02116, US",USA,"2. Prototype,3. Early Revenue","We invest in exceptional founders who are leveraging machine intelligence, sensor technology, and cloud computing to solve the world’s hardest problems -- uncovering the underlying structure for each problem and creating solutions at the nexus of perception, communication, intelligence, and insight.",VC,,"$3,000,000 "
Kubera Venture Capital,https://www.kubera.vc/,https://www.linkedin.com/company/kuberavc,505 Howard St. San Francisco CA 94105,USA,"2. Prototype,3. Early Revenue",We invest in enterprise software companies digitizing traditional industries,VC,"$100,000 ","$1,000,000 "
Deutsche Bahn Digital Ventures,https://deutschebahnventures.de/,https://www.linkedin.com/company/deutsche-bahn-digital-ventures/,"Berlin, Berlin, Germany","Canada,USA,Germany,Israel","2. Prototype,3. Early Revenue,4. Scaling",,Corporate VC,"$1,000,000 ",
Savano Capital Partners,http://savanocapital.com/,www.linkedin.com/company/savanocapital,"2850 Quarry Lake Drive, Suite 304, Baltimore, MD 21209",USA,"5. Growth,6. Pre-IPO","We invest in software and tech-enabled companies with $15M+ revenue, profitable or clear path to profitability. We are specifically interested in secondary opportunities and can also provide primary growth capital.",VC,"$1,000,000 ","$15,000,000 "
Arctern Ventures,https://www.arcternventures.com/,https://www.linkedin.com/company/arctern-ventures/,"101 College St, Suite 155, Toronto, Ontario M5G 1L7, CA","Canada,USA,Andorra,Austria,Belgium,Bulgaria,Croatia,Czech Republic,Denmark,Estonia,Finland,France,Germany,Greece,Hungary,Iceland,Ireland,Italy,Latvia,Liechtenstein,Lithuania,Luxembourg,Netherlands,Norway,Poland,Portugal,Romania,Slovakia,Slovenia,Spain,Sweden,Switzerland,UK,Australia","2. Prototype,3. Early Revenue","We invest in venture-scale companies tackling climate change and sustainability (energy, mobility & logistics, foodtech & agtech, circular economy, advanced manufacturing & materials, resiliency & adaptation)",VC,"$1,000,000 ","$5,000,000 "
Arborview Capital,http://www.arborviewcapital.com/,https://www.linkedin.com/company/arborview-capital/,"5425 Wisconsin Ave, Suite 704, Chevy Chase, MD 20815, US","Canada,Mexico,USA","4. Scaling,5. Growth","We invest in high-quality management teams building a more environmentally sound, resource-efficient future.

",VC,"$5,000,000 ","$15,000,000 "
RPS Ventures,https://www.rpsventures.com/,https://www.linkedin.com/company/rps-ventures/,"524 Hamilton Ave, Unit 1, Palo Alto, CA 94301","Argentina,Australia,Belgium,Brazil,Cambodia,Canada,Chile,China,Colombia,Croatia,Czech Republic,Denmark,Finland,France,Germany,Greece,Hong Kong,Indonesia,Ireland,Italy,Japan,Malaysia,Mexico,Netherlands,New Zealand,Norway,Peru,Philippines,Portugal,Poland,Singapore,South Korea,Spain,Sweden,Switzerland,Thailand,UK,Vietnam,USA","4. Scaling,5. Growth,6. Pre-IPO","We invest in high-growth (50%+) software startups with $5-10M+ ARR, proven product-market fit, and scalable business models.",VC,"$5,000,000 ","$20,000,000 "
Notation Capital,https://notation.vc/,https://www.linkedin.com/company/notation-capital/,"Brooklyn, NY, USA",USA,"1. Idea or Patent,2. Prototype,3. Early Revenue",,VC,,"$5,000,000 "
StartFast Ventures,https://www.startfastventures.com/,https://www.linkedin.com/company/startfast/,"235 Harrison St, Syracuse, NY 13202",USA,"4. Scaling,5. Growth",We invest in B2B SaaS companies located outside major US Venture Capital hubs at the Seed/A Round stages.,VC,"$500,000 ","$1,500,000 "
Henkel Ventures,https://www.henkel-ventures.com/,https://www.linkedin.com/company/henkel/,"Düsseldorf, Nordrhein-Westfalen, Germany","Canada,USA,China,Hong Kong,India,Japan,Albania,Andorra,Austria,Bosnia-H,Bulgaria,Croatia,Cyprus,Denmark,Estonia,Finland,France,Georgia,Germany,Greece,Holy See,Hungary,Iceland,Ireland,Italy,Latvia,Liechtenstein,Lithuania,Luxembourg,Malta,Moldova,Monaco,Montenegro,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Russia,San Marino,Serbia,Slovakia,Slovenia,Spain,Sweden,Switzerland,UK,Ukraine,Israel,UAE","2. Prototype,3. Early Revenue,4. Scaling,5. Growth","We invest in New Engineered Materials, Smart Surfaces, Automated Manufacturing Equipment, Circular Economy, Advanced Packaging, Predictive Maintenance, Circular Economy, Data-driven Business Models, Design and Engineering Service, 3D Printing, Printed Electronics",Corporate VC,"$1,000,000 ","$5,000,000 "
1414 Ventures,https://www.1414ventures.com/,https://www.linkedin.com/company/1414ventures,"1380 Soldiers Field Rd Suite #3900, Boston, MA 02135","USA,Canada,UK,Ireland,Israel","2. Prototype,1. Idea or Patent,3. Early Revenue",We invest in Digital Identity companies at the pre-seed and seed stage.,VC,"$100,000 ","$400,000 "
Emil Capital,https://www.emilcapital.com/,https://www.linkedin.com/company/emil-capital-partners-llc/,"1 Lafayette Place, Greenwich, CT 06830","USA,Canada,Germany","5. Growth,4. Scaling,3. Early Revenue",We invest in emerging growth consumer brands,VC,"$500,000 ","$10,000,000 "
Pi Labs,https://www.pilabs.co.uk/,https://www.linkedin.com/company/pi-labs-ltd-/,"151 Wardour Street, London, England GB",UK,,,VC,"$200,000 ","$1,000,000 "
Longley Capital,https://longleycapital.com/,https://www.linkedin.com/company/longley-capital/,"7760 Fay Ave., La Jolla, CA 92037",USA,"3. Early Revenue,4. Scaling,2. Prototype","We invest in meaningful companies at the forefront of emerging technologies. Focusing on underserved markets, we champion management teams with visionary ideas and nurture our investments with the quantitative and qualitative disciplines necessary to accelerate enterprise value and mitigate portfolio risk. We implement business fundamentals and control early in a company’s lifecycle in order to ensure success in later stages.",VC,"$300,000 ","$2,000,000 "
HearstLab,https://www.hearst.com/hearst-life/hearstlab,https://www.linkedin.com/company/hearstlab/,"300 West 57th Street, NY, NY 10019",USA,"3. Early Revenue,2. Prototype,4. Scaling","We invest in early stage women-founded and led startups in North America. We look for startups that have a tech-enabled business, a live product and demonstrated initial product-market validation. We focus on the following sectors: enterprise technology, data analytics, fintech, healthcare, transportation and media with an emphasis on B2B.","Incubator, Accelerator","$500,000 ","$500,000 "
Myelin VC,https://myelin.vc/,https://www.linkedin.com/company/myelin-vc/,"Buenos Aires, Argentina","Spain,UK,Germany,Italy,France,USA,Brazil,Argentina,Mexico,Chile,Colombia,Finland,Norway,Belgium,Russia","2. Prototype,3. Early Revenue,4. Scaling,5. Growth,6. Pre-IPO","We invest in Europe, US and Latam mainly. We are an industry agnostic fund, open to hear new projects.",VC,"$250,000 ","$1,000,000 "
Highline Beta,https://highlinebeta.com/venture-capital/,https://www.linkedin.com/company/highlinebeta/,"372 Bay Street, 2nd floor Toronto, ON M5H 2W9",Canada,"2. Prototype,3. Early Revenue,1. Idea or Patent",We invest in pre-seed and seed stage startups that are partnered with one of our corporate partners. ,VC,"$100,000 ","$500,000 "
Skalata Ventures,https://www.skalata.co/,https://www.linkedin.com/company/skalata-ventures/,"Level 2/710 Collins St, Docklands VIC 3008",Australia,"3. Early Revenue,4. Scaling","We invest in Australian-based, market-ready seed-stage companies. ",VC,"$70,000 ","$750,000 "
Astérion Impact,https://www.asterionimpact.com/,https://www.linkedin.com/company/asterion-impact,"23 rue du Cherche Midi, 75006 Paris",France,"1. Idea or Patent,2. Prototype,3. Early Revenue",We invest in Impact Start Ups to help them reach their market fit.,VC,"$500,000 ","$2,000,000 "
Volution,https://volution.vc,https://www.linkedin.com/company/volutionvc,"71-75 Shelton Street, London, United Kingdom, WC2H 9JQ",UK,4. Scaling,"We invest in ambitious Fintech and SaaS businesses, ready to accelerate their growth to Series B and beyond",VC,"$1,350,000 ","$2,200,000 "
Inertia Ventures,https://www.inertia.vc/,https://www.linkedin.com/company/inertiaventures/,"225 Cherry Street, New York, NY 10002",USA,"4. Scaling,5. Growth,3. Early Revenue","We invest in Seed+ and Series A stage software companies with a threshold level of product market fit. Our primary areas of focus and domain expertise are PropTech, FinTech, and Logistics Tech.",VC,"$500,000 ","$5,000,000 "
Mouro Capital,https://www.mourocapital.com/,https://www.linkedin.com/company/mouro-capital/,"1 Dufferin Street, London, England EC1Y 8PD, GB","Argentina,Brazil,Canada,Chile,Colombia,Mexico,Panama,Paraguay,Peru,USA,Uruguay,Austria,Belgium,Denmark,Finland,France,Germany,Ireland,Italy,Netherlands,Norway,Poland,Portugal,Spain,Sweden,Switzerland,UK","3. Early Revenue,4. Scaling,5. Growth","We invest in fintech, taking a broad view to the future of financial services, looking even beyond today’s industry boundaries. We focus on: better processes, alternate delivery (via API), new client propositions, technology shift, digital crossovers, and reinvented boundaries of the industry",VC,"$1,000,000 ","$15,000,000 "
Horseshoe Capital,https://horseshoe.vc,https://www.linkedin.com/company/horseshoe-capital,"Los Angeles, CA","Brazil,Canada,India,USA,UAE,UK,France,Germany,Spain,Portugal,Mexico,Pakistan,Italy,Argentina","1. Idea or Patent,2. Prototype,3. Early Revenue,4. Scaling",We invest in early-stage web3-focused startups.,VC,"$50,000 ","$250,000 "
The Aventures,https://the.aventures.fund,https://www.linkedin.com/company/the-aventures,"Havnegade 55, 1058 Copenhagen K","Denmark,Sweden,Norway,USA,UK","1. Idea or Patent,2. Prototype,3. Early Revenue","We invest in exponentially growing and innovation-driven startups and technologies on a path to massive breakthroughs and adoption, within areas like blockchain, web3, play-to-earn • deeptech • spacetech • automation & robotics •  gaming, metaverses & esports.",VC,"$100,000 ","$300,000 "
NoBa Capital,https://www.nobacapital.com/,https://www.linkedin.com/company/noba-capital,"22 Highbury Grove, London, N5 2EF",UK,"3. Early Revenue,4. Scaling",We invest in early-stage digital companies disrupting the Future of Work ecosystem. We work in partnership with Founders as they look to make the transition from product development to growth and accelerate scaling.,VC,"$1,000,000 ","$2,500,000 "
APX,https://apx.vc/,https://www.linkedin.com/company/apxberlin/,"Zimmerstraße 50, 10969 Berlin, Germany","Spain,Portugal,France,Netherlands,Belgium,Austria,Germany,Switzerland,UK,Israel,Poland,Serbia,Hungary,Luxembourg,Denmark,Sweden,Estonia,Latvia,Lithuania,Finland,Ireland,Italy,Croatia,Bosnia-H,Greece","1. Idea or Patent,2. Prototype,3. Early Revenue",We invest in Europe-based very early stage software companies,VC,"$50,000 ","$100,000 "
Plus Venture Capital (+VC),https://plus.vc/,https://www.linkedin.com/company/plusvc,"The Terminal Building, Block 338, Manama, Bahrain","Bahrain,UAE,Saudi Arabia,Kuwait,Oman,Qatar,Egypt,Tunisia,Jordan,Lebanon,Palestine,Syria,Lybia,Morocco,Algeria,Sudan","2. Prototype,3. Early Revenue,4. Scaling",We invest in seed stage tech and tech enabled startups in the MENA region and its diaspora,VC,"$100,000 ","$200,000 "
