Investor name,Website,Linkedin,Global HQ,Countries of investment,Stage of investment,Investment thesis,Investor type,First cheque minimum,First cheque maximum
Workday Ventures,https://ventures.workday.com/,,"San Francisco, California, United States",USA,,,Corporate VC,,
Working Capital,https://workingcapitalfund.com/,,,,,,Other,,
Working Capital forCommunity Needs,https://www.wccn.org/,,,,,,Other,,
World Fund,https://www.worldfund.vc/,https://www.linkedin.com/company/worldfund/,"Gerichtstraße 23 (Hof 4) 13347 Berlin, Deutschland","UK,Spain,France,Germany,Israel,Portugal,Sweden,Switzerland,Finland,Norway,Italy,Ireland,Poland,Latvia,Estonia,Romania,Greece","2. Prototype,3. Early Revenue,4. Scaling,5. Growth",We invest in climate tech with a focus on Europe & Israel.,VC,"$200,000 ","$10,000,000 "
WorldQuant Ventures,https://worldquantventures.com/,,USA,USA,3. Early Revenue,,VC,,
Worldview Technology Partners,http://www.worldview.com/,,"San Mateo, California, United States",USA,,,Other,,
WowMii Ventures & Accelerator,http://wowmii.com/,,,,,,Angel network,,
WP Global Partners,http://www.wpglobalpartners.com,https://www.linkedin.com/company/108847,"Chicago, Illinois, United States",USA,,,Family office,,
WPP Ventures,http://www.wppventures.com,,"London, England, United Kingdom",UK,,,Corporate VC,,
Wren Capital,https://www.wrencapital.co.uk/,,UK,UK,3. Early Revenue,,VC,"$50,000 ",
WRVI Capital,https://wrvi.vc/,,"San Francisco, California, United States",USA,,,Other,,
WTI Western Technology Investment,https://westerntech.com/,,"Portola Valley, California, United States","USA,Israel,Canada",3. Early Revenue,,VC,"$250,000 ",
Wunala Capital,http://wunalacapital.com.au/,,,,"3. Early Revenue,4. Scaling",,VC,,
XAnge,https://www.xange.fr/,https://www.linkedin.com/company/xange-private-equity,"27, rue Marbeuf, Paris, France","France,Germany,Belgium,Luxembourg,Switzerland,Austria","1. Idea or Patent,2. Prototype,3. Early Revenue,4. Scaling","We invest in digital, deeptech & impact startups based in France or Germany in pre-seed, seed & serie A stages ",VC,"$400,000 ","$10,000,000 "
xElle Ventures,https://www.xelleventures.com/,,,,,,Angel network,,
Xenia Venture Capital,http://www.xenia.co.il,,,,"2. Prototype,3. Early Revenue,4. Scaling",,VC,,
Xerys Gestion,https://xerys.com/,,7 rue d’Aguesseau  75008 Paris,"France,Luxembourg","3. Early Revenue,4. Scaling",,VC,"$10,000,000 ",
XFactor Ventures,https://www.xfactor.ventures/,https://www.linkedin.com/company/xfactor-ventures,"16 W 23rd St floor 5, New York, NY 10010","USA,UK,Canada,Mexico,Colombia","1. Idea or Patent,2. Prototype,3. Early Revenue",We invest in companies with female founders pursuing billion-dollar opportunities,VC,"$150,000 ","$150,000 "
XFund,https://xfund.com/,,USA,USA,2. Prototype,,VC,,
XG Ventures,http://www.xg-ventures.com/,,,USA,,,Other,,
Xplorer Capital,https://xplorer.vc/,,,,,,,,
XRC Labs,https://www.xrclabs.com/,https://www.linkedin.com/company/xrclabs/,"55 Water Street, Brooklyn, NY 11201","USA,UK,Canada,Israel","2. Prototype,3. Early Revenue,4. Scaling","We invest out of 3 funds from pre-seed to Series A in retail tech, supply chain, logistics, commerce enablement and innovative consumer goods.",VC,"$100,000 ","$2,500,000 "
XSeed Capital,http://www.xseedcap.com/,,,,,,,,
XT Hi-Tech,https://xthitech.com/,,,,"5. Growth,6. Pre-IPO",,VC,,
XTech Ventures,https://xtech-ventures.co.jp/,,,Japan,,,VC,,
XX,https://www.xx.team/,,,,,,"Incubator, Accelerator",,
Y Combinator,https://www.ycombinator.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Y Soft Ventures,http://www.ysoftventures.com,https://www.linkedin.com/showcase/5392034/,"Brno, Jihomoravsky kraj, Czech Republic",Czech Republic,,,Corporate VC,,
Yaletown Partners,https://yaletown.com/fr/,,,Canada,,,Other,,
Yamaha Motor Ventures & Laboratory Silicon Valley,https://www.ymvsv.com/,https://www.linkedin.com/company/7802368/,"Palo Alto, California, United States",USA,,,Corporate VC,,
Yamato Holdings,http://www.yamato-hd.co.jp/english/index.html,,,Japan,,,Corporate VC,,
Yara Ventures,https://yara.vc,https://www.linkedin.com/company/yaraventures/,"Unit 4a, Avonbeg Industrial Estate. Long Mile Road. Dublin 12. Ireland","Spain,USA,Israel","3. Early Revenue,4. Scaling","We invest in startups with tech focus, mainly DeepTech and FoodTech. Seed / early stage.",VC,"$10,000 ","$250,000 "
Yellowdog,http://www.yellowdog.kr/,https://www.linkedin.com/company/yellowdogivc,"4F, 21, Wangsimni-ro 6-gil, Seongdong-gu, Seoul, Korea  ","South Korea,USA,Singapore,Vietnam","3. Early Revenue,4. Scaling","We invest in startups, from Pre-series A to series B, which have innovative potentials in four key impact domains - (1) climate solutions, (2) wellness and healthcare solutions, (3) education solutions, and (4) workstyle solutions. ",VC,"$500,000 ","$5,000,000 "
Yendys Capital,https://www.yendys.com/,,Australia,Australia,,,VC,"$5,000,000 ",
Yeoman's Capital,https://www.yeomans.capital/,https://www.linkedin.com/company/yeomans-capital/,"Austin, Texas, United States",USA,,,Family office,,
Yet2Ventures,http://www.yet2ventures.com,,"Wilmington, Delaware, United States",USA,,,Corporate VC,,
Yield Lab Europe,https://yieldlab.ie/,,,UK,,,VC,,
YJ Capital,http://yj-capital.co.jp/en/,,"Tokyo, Tokyo, Japan",Japan,,,Corporate VC,,
YL Ventures,https://www.ylventures.com,,,UK,"2. Prototype,3. Early Revenue",,VC,,
Ymer Venture Capital Asia,http://www.ymerfund.com/,,,Hong Kong,,,VC,,
Yonghua Capital,http://www.yonghuacapital.com.cn/en/about.aspx,,China,China,"3. Early Revenue,4. Scaling",,VC,,
Yonjin Ventures,http://www.yjventure.com/index.html,,USA,USA,"3. Early Revenue,4. Scaling",,VC,,
You & Mr Jones Brandtech Ventures,http://www.youandmrjones.com/,https://www.linkedin.com/company/you-&-mr-jones,"New York, New York, United States",USA,,,Corporate VC,,
YouNick Mint,https://younickmint.com/,,Poland,Poland,3. Early Revenue,,VC,,
YourNest VC,https://www.yournest.in/,,India,India,,,VC,,
Ysios Capital,http://www.ysioscapital.com/about-us/,,Spain,USA,"3. Early Revenue,4. Scaling",,VC,"$1,000,000 ",
Yuan Capital​,https://binyuancapital.com/,,,Hong Kong,,,VC,,
Yuuwa Capital,https://yuuwa.com.au/,,Australia,Australia,,,VC,,
YYM Ventures,http://www.yemin-family.com,https://www.linkedin.com/company/yym-ventures/,"Nashville, Tennessee, USA",Israel,"2. Prototype,3. Early Revenue",We invest in early-stage cybersecurity startups  ,Family office,"$200,000 ","$2,000,000 "
Z Corporation,https://z-corp.jp/,,,Japan,,,Corporate VC,,
Zaffre Investments,http://www.zaffreinvestments.com,https://www.linkedin.com/company/9367748?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A9367748%2Cidx%3A1-1-1%2CtarId%3A1443454211249%2Ctas%3AZaffre%20Investments,"Boston, Massachusetts, United States",USA,,,Corporate VC,,
Zaitoun Ventures,http://www.zaitounventures.com,,,,"2. Prototype,3. Early Revenue",,VC,,
Zane Venture Fund,https://zane.vc,https://www.linkedin.com/company/zane-venture-fund/,"2275 N Marietta Street NW, Suite 270-184, Atlanta, GA 30318",USA,3. Early Revenue,"We invest in diverse entrepreneurs and teams who are building tech-enabled solutions primarily here in the southeast, opportunistically across the US.",VC,"$100,000 ","$500,000 "
Zeev Ventures,https://www.zeevventures.com/,,,,,,,,
Zelkova Ventures,http://zelkovavc.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Zero2IPO,http://www.zero2ipo.com.cn/en/,,,China,,,Other,,
Zeroth,http://www.zeroth.ai,,,,"2. Prototype,3. Early Revenue",,VC,,
Zetta Venture Partners,https://www.zettavp.com/,,USA,USA,"1. Idea or Patent,2. Prototype,3. Early Revenue",,VC,"$1,000,000 ",
Zhangjiang Torch Venture Capital Co,http://www.zjhjf.com,,"Shanghai, Shanghai, China",China,,,Corporate VC,,
ZhenFund,http://en.zhenfund.com/,,China,China,,,VC,,
Zhengzhou Runner Electric (ZZRunner),http://www.runnerelec.com/,https://www.linkedin.com/company/runner-electric,"Zhengzhou, Henan, China",China,,,Corporate VC,,
Zhongcai Financial Holding Investment,http://www.zcfhi.net/,,"Beijing, Beijing, China",China,,,Corporate VC,,
Zibra Family Office,http://www.zibra.dk/,,,,,,Family office,,
Zillionize,https://www.zillionize.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Zing Capital,http://zingcapital.com,https://www.linkedin.com/company/zing-capital/,"Vancouver, Washington, United States",USA,,,Corporate VC,,
Zodius,http://zodius.com/,,,,,,VC,,
ZORA Ventures,https://www.zora.vc,,,,"2. Prototype,3. Early Revenue",,VC,,
zVentures by Razer,https://www.zvntrs.com,,"San Francisco, California, United States",USA,,,Corporate VC,,
ZX Ventures by Anheuser-Bush InBev,https://zx-ventures.com/,,USA,"USA,Israel,Canada","3. Early Revenue,4. Scaling",,Corporate VC,,
42CAP,https://www.42cap.com/,https://www.linkedin.com/company/42cap/,"Seitzstr. 23, 80538 München, Germany","Germany,France,Spain,Austria,Belgium,Bulgaria,Croatia,Cyprus,Czech Republic,Greece,Georgia,Finland,Estonia,Denmark,Hungary,Iceland,Ireland,Italy,Liechtenstein,Luxembourg,Latvia,Lithuania,Malta,Monaco,Bosnia-H,Ukraine,UK,Switzerland,Sweden,Portugal,Netherlands,Poland,Serbia,Norway,Romania,Slovenia,Slovakia,Turkey","3. Early Revenue,2. Prototype",We invest in seed-stage tech- and data-driven B2B software companies across Europe with global ambition. ,VC,"$500,000 ","$2,000,000 "
IQ Capital,https://iqcapital.vc/,https://www.linkedin.com/company/iq-capital-partners,"95 Regent Street Cambridge, CB2 1AW, United Kingdom",UK,"1. Idea or Patent,2. Prototype,3. Early Revenue","We invest in early-stage deeptech businesses which use hard-to-replicate technology in massive global markets – across sectors including software, hardware, materials, health tech and life sciences.",VC,"$700,000 ","$14,000,000 "
Banana Capital,https://www.bananacapital.vc/,https://www.linkedin.com/company/banana-capital,"Ann Arbor, MI, USA","USA,Canada,UK,France,Germany,Mexico,Nigeria,Kenya,Egypt,India,""Eswatini (fmr. """"Swaziland"""")"",Indonesia,Thailand,Vietnam,South Korea,Japan,Brazil,Argentina,Colombia,Peru","2. Prototype,1. Idea or Patent,3. Early Revenue,4. Scaling,5. Growth,6. Pre-IPO",We invest in consumer and bottoms-up enterprise products,VC,"$25,000 ","$300,000 "
Stadia Ventures,http://www.stadiaventures.com/,https://www.linkedin.com/company/stadia-ventures/,"383 Marshall Avenue, St. Louis, MO 63122, United States","Australia,Canada,India,Israel,New Zealand,South Africa,UK,USA","3. Early Revenue,4. Scaling","We invest in early-stage startups in sports and esports that have defined product market fit, generally with ARR between $250k-$1MM. ",VC,"$50,000 ","$250,000 "
GPI Global Partners Investments,https://www.gpiuk.com/,https://www.linkedin.com/company/gpiuk/,"E16 2DQ, London, UK","Algeria,Argentina,Australia,Austria,Bahamas,Bahrain,Bangladesh,Barbados,Belgium,Brazil,Bulgaria,Canada,Chile,China,Croatia,Cyprus,Denmark,Egypt,Estonia,Finland,Germany,Greece,Hong Kong,India,Ireland,Japan,Italy,Kuwait,Lebanon,Liechtenstein,Luxembourg,Mexico,Morocco,Netherlands,New Zealand,Norway,Oman,Pakistan,Palestine,Philippines,Portugal,Saudi Arabia,Singapore,South Korea,Spain,Sweden,Switzerland,Taiwan,Thailand,Trinidad and Tobago,Tunisia,Turkey,UK,Ukraine,UAE,USA,Vietnam","1. Idea or Patent,3. Early Revenue,4. Scaling,5. Growth,6. Pre-IPO,2. Prototype","We invest in startups and established businesses in a sector-agnostic mandate and bring it under our strict due diligence to our pool of sovereigns, institutional, funds, and individual investors. Ticket size varies according to the stage of the startup or the opportunity and we structure equity investment deals.",Other,"$5,000 ","$30,000,000 "
Unrest,https://www.unrest.world,https://www.linkedin.com/company/unrest-group/,"154 Clerkenwell Rd, London EC1R 5AB","Afghanistan,Albania,Algeria,Andorra,Angola,Antigua and Barbuda,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Benin,Belize,Bhutan,Bolivia,Bosnia-H,Botswana,Brazil,Brunei,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo (Congo-Brazzaville),Costa Rica,Côte d'Ivoire,Croatia,Cuba,Cyprus,Czech Republic,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,""Eswatini (fmr. """"Swaziland"""")"",Ethiopia,Fiji,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Liechtenstein,Lithuania,Luxembourg,Lybia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Zealand,Nicaragua,Niger,Nigeria,North Korea,North Macedonia,Norway,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Vincent and the Grenadines,Samoa,San Marino,Sant Kitts and Nevis,Sant Lucia,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Tuvalu,Uganda,UK,Ukraine,UAE,Uruguay,USA,Uzbekistan,Vanuatu,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe","1. Idea or Patent,2. Prototype,3. Early Revenue","We invest in impact-driven businesses with global ambitions, who are on a mission to change the world for the better. ","Incubator, Accelerator","$20,000 ","$40,000 "
Ten Coves Capital,https://www.tencoves.com/,https://www.linkedin.com/company/ten-coves-capital/,"1019 Post Rd, Darien, CT 06820, United States","USA,Canada","5. Growth,4. Scaling,6. Pre-IPO","We invest in companies re-imagining, re-inventing and re-wiring the financial ecosystem.",PE fund,"$5,000,000 ","$25,000,000 "
Capital Nature,https://www.capitalnature.com/,https://www.linkedin.com/company/capital-nature/,"Derech Menachem Begin 150, Tel-Aviv, IL",Israel,"1. Idea or Patent,2. Prototype,3. Early Revenue","We invest in energy, infrastructure and environment-related startups ",VC,"$300,000 ","$2,000,000 "
Nina Capital,https://www.nina.capital/,https://www.linkedin.com/company/ninacapital/,"Carrer de Tuset 20, 5, 08006 Barcelona Spain","Spain,Italy,Germany,France,UK,Portugal,Poland,Sweden,Norway,Ireland,Finland,Austria,Belgium,Switzerland,Denmark,Netherlands,USA,Canada,Israel","1. Idea or Patent,2. Prototype,3. Early Revenue",We invest in need-driven founders building health technology companies at seed stage.,VC,"$150,000 ","$750,000 "
Datainsight,https://github.com/datainsightio/home,,"London, UK",UK,"1. Idea or Patent,2. Prototype,3. Early Revenue",We invest in startups that are helping companies realise the value in automation.,Angel network,"$15,000 ","$100,000 "
Pembroke VCT,https://www.pembrokevct.com/,https://www.linkedin.com/company/pembroke-vct/,"3 Cadogan Gate, Chelsea, London, SW1x 0AS",UK,"4. Scaling,5. Growth",We invest in UK-based consumer brands with £1m in annualised revenue,VC,"$1,000,000 ","$3,000,000 "
Otium Capital,https://www.otiumcapital.com/,https://www.linkedin.com/company/otium-capital/,"5 rue Saint Joseph, 75002, Paris, France","France,Spain,USA,Germany,Belgium,Italy,UK","3. Early Revenue,2. Prototype,4. Scaling,5. Growth","We invest in ambitious founders across EU/US from Pre-Seed to LBO with specialisation in Marketplaces, SaaS, Hospitality, Gaming and entertainment industries.",Family office,"$500,000 ","$5,000,000 "
Goldsmith Ventures,https://www.goldsmithventures.com/,https://www.linkedin.com/company/goldsmith-ventures/,London,UK,"3. Early Revenue,4. Scaling","We invest in FinTech, PropTech and InsurTech UK companies. ",VC,"$800,000 ","$1,200,000 "
Oxx Ventures,https://www.oxx.vc/,https://www.linkedin.com/company/oxx-vc/,"20 North Audley Street, London, England W1K 6WE, GB","Israel,UK,Sweden,Finland,Denmark,Norway","3. Early Revenue,4. Scaling",We invest in EU-based B2B software companies with potential to significantly scale,VC,"$5,000,000 ","$15,000,000 "
AdTay Ventures,https://www.adtayventures.com/,https://www.linkedin.com/company/adtay-ventures/,"21 West Hampstead Mews, London, NW6 3BB, United Kingdom","UK,Israel","3. Early Revenue,4. Scaling,5. Growth,6. Pre-IPO",We invest in Seed to late stage startups across Europe and Israel,VC,"$100,000 ","$10,000,000 "
Outlier Ventures,http://www.outlierventures.io/,https://www.linkedin.com/company/outlierventures,"82 Clerkenwell Road, London, England EC1M 5RJ, GB","UK,USA,Australia,Germany,Sweden,Finland,Bulgaria,Serbia,Spain,India,New Zealand,Canada,Argentina,Andorra,Austria,Belgium,Brazil,France,Mexico,China,Singapore,Japan,Ireland,Italy,Greece,Switzerland,Croatia,Denmark,Czech Republic,Cyprus,Estonia,Holy See,Iceland,Israel,Hungary,Liechtenstein,Lithuania,Latvia,Luxembourg,Malta,Monaco,Norway,Netherlands,Portugal,Russia,Poland,Ukraine,San Marino,Romania","2. Prototype,3. Early Revenue",We invest in Global Web 3 and blockchain startups building the Metaverse = DeFi + NFT + New Data at stages ranging from single founder+prototype in the works to more developed teams looking to decentralise centralised propositions and everything in-between. We are looking at everything from ledgers to storage to middleware to protocols to dev tools to apps.,"Incubator, Accelerator","$50,000 ","$100,000 "
